rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,GLASGOW,LUBLIN (PORT LOTNICZY), 1509 , 1509 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,GLASGOW,POZNAN, 2502 , 2502 , 0 , 2631 , 2631 , 0 ,-4.90307867730901 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,GLASGOW,WARSAW (CHOPIN), 3274 , 3274 , 0 , 2636 , 2636 , 0 , 24.2033383915023 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,GLASGOW,WARSAW (MODLIN MASOVIA), 4869 , 4869 , 0 , 4429 , 4429 , 0 , 9.93452246556785 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,GLASGOW,WROCLAW, 2780 , 2780 , 0 , 3110 , 3110 , 0 ,-10.6109324758842 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,HEATHROW,KRAKOW, 5215 , 5215 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,HEATHROW,WARSAW (CHOPIN), 31153 , 31153 , 0 , 31920 , 31920 , 0 ,-2.40288220551378 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LEEDS BRADFORD,GDANSK, 5436 , 5436 , 0 , 2230 , 2230 , 0 , 143.766816143498 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LEEDS BRADFORD,KRAKOW, 5110 , 4641 , 469 , 5075 , 4617 , 458 , 0.689655172413793 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),GDANSK, 4597 , 4597 , 0 , 3993 , 3993 , 0 , 15.1264713248184 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),KATOWICE, 271 , 271 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),KRAKOW, 8857 , 8857 , 0 , 8719 , 8719 , 0 , 1.58275031540314 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),POZNAN, 3137 , 3137 , 0 , 3083 , 3083 , 0 , 1.75154070710347 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),SZCZECIN (GOLENOW), 650 , 650 , 0 , 323 , 323 , 0 , 101.238390092879 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),WARSAW (CHOPIN), 0 , 0 , 0 , 3030 , 3030 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),WARSAW (MODLIN MASOVIA), 8814 , 8814 , 0 , 5832 , 5832 , 0 , 51.1316872427984 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LIVERPOOL (JOHN LENNON),WROCLAW, 4906 , 4906 , 0 , 4846 , 4846 , 0 , 1.23813454395378 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,GDANSK, 19842 , 19842 , 0 , 18860 , 18860 , 0 , 5.2067868504772 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,KATOWICE, 25628 , 25628 , 0 , 20221 , 20221 , 0 , 26.7395282132437 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,KRAKOW, 0 , 0 , 0 , 436 , 0 , 436 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,LUBLIN (PORT LOTNICZY), 7718 , 7718 , 0 , 4303 , 4303 , 0 , 79.3632349523588 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,POZNAN, 13220 , 13220 , 0 , 8415 , 8415 , 0 , 57.1004159239453 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,RZESZOW, 4899 , 4899 , 0 , 4539 , 4539 , 0 , 7.93126239259749 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,SZCZECIN (GOLENOW), 4018 , 4018 , 0 , 3598 , 3598 , 0 , 11.6731517509728 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,WARSAW (CHOPIN), 29275 , 29254 , 21 , 27549 , 27549 , 0 , 6.26520018875458 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,LUTON,WROCLAW, 9552 , 9552 , 0 , 6706 , 6706 , 0 , 42.4396063226961 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,MANCHESTER,GDANSK, 2995 , 2995 , 0 , 3001 , 3001 , 0 ,-0.199933355548151 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,MANCHESTER,KRAKOW, 4602 , 4602 , 0 , 4527 , 4527 , 0 , 1.65672630881378 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,MANCHESTER,RZESZOW, 3167 , 3167 , 0 , 3143 , 3143 , 0 , 0.763601654470251 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,MANCHESTER,WARSAW (MODLIN MASOVIA), 4776 , 4776 , 0 , 4362 , 4362 , 0 , 9.49105914718019 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,NEWCASTLE,KRAKOW, 2296 , 2296 , 0 , 2417 , 2417 , 0 ,-5.00620604054613 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,BYDGOSZCZ, 9114 , 9114 , 0 , 4197 , 4197 , 0 , 117.155110793424 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,GDANSK, 18087 , 18087 , 0 , 18667 , 18667 , 0 ,-3.10708737343976 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,KATOWICE, 10845 , 10845 , 0 , 11102 , 11102 , 0 ,-2.31489821653756 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,KRAKOW, 29058 , 29058 , 0 , 25342 , 25342 , 0 , 14.6634046247336 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,LODZ LUBLINEK, 8540 , 8540 , 0 , 8171 , 8171 , 0 , 4.5159711173663 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,LUBLIN (PORT LOTNICZY), 5604 , 5604 , 0 , 4909 , 4909 , 0 , 14.1576695864738 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,POZNAN, 10976 , 10976 , 0 , 10902 , 10902 , 0 , 0.678774536782242 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,RZESZOW, 10660 , 10660 , 0 , 8428 , 8428 , 0 , 26.4831514000949 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,SZCZECIN (GOLENOW), 8815 , 8815 , 0 , 4380 , 4380 , 0 , 101.255707762557 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,WARSAW (MODLIN MASOVIA), 35563 , 35563 , 0 , 28734 , 28734 , 0 , 23.7662699241317 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,POLAND,STANSTED,WROCLAW, 18262 , 18262 , 0 , 17344 , 17344 , 0 , 5.29289667896679 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BELFAST CITY (GEORGE BEST),FARO, 673 , 673 , 0 , 364 , 364 , 0 , 84.8901098901099 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BELFAST INTERNATIONAL,FARO, 4821 , 4821 , 0 , 4088 , 4088 , 0 , 17.9305283757339 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BIRMINGHAM,FARO, 9298 , 9114 , 184 , 9342 , 9342 , 0 ,-0.470991222436309 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BIRMINGHAM,OPORTO (PORTUGAL), 0 , 0 , 0 , 1424 , 1424 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BOURNEMOUTH,FARO, 2257 , 2257 , 0 , 245 , 245 , 0 , 821.224489795918 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BRISTOL,FARO, 16541 , 16541 , 0 , 13898 , 13898 , 0 , 19.0171247661534 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BRISTOL,LISBON, 4883 , 4883 , 0 , 4338 , 4338 , 0 , 12.5633932687875 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),BRISTOL,OPORTO (PORTUGAL), 3561 , 3561 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),CARDIFF WALES,FARO, 1818 , 1818 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),DONCASTER SHEFFIELD,FARO, 467 , 467 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),EAST MIDLANDS INTERNATIONAL,FARO, 10325 , 10325 , 0 , 7175 , 7175 , 0 , 43.9024390243902 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),EDINBURGH,FARO, 8041 , 8041 , 0 , 5894 , 5894 , 0 , 36.4268747879199 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),EDINBURGH,LISBON, 4303 , 4303 , 0 , 4312 , 4312 , 0 ,-0.208719851576994 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),EXETER,FARO, 221 , 221 , 0 , 138 , 138 , 0 , 60.1449275362319 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GATWICK,FARO, 43999 , 43814 , 185 , 35586 , 35366 , 220 , 23.6413196200753 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GATWICK,LISBON, 23065 , 23065 , 0 , 25008 , 25008 , 0 ,-7.76951375559821 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GATWICK,OPORTO (PORTUGAL), 22679 , 22679 , 0 , 18095 , 18095 , 0 , 25.332964907433 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GLASGOW,FARO, 4690 , 4690 , 0 , 2941 , 2941 , 0 , 59.4695681740904 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),HEATHROW,FARO, 479 , 479 , 0 , 360 , 360 , 0 , 33.0555555555556 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),HEATHROW,LISBON, 62049 , 62049 , 0 , 60195 , 60195 , 0 , 3.07999003239472 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LEEDS BRADFORD,FARO, 9589 , 9589 , 0 , 8522 , 8522 , 0 , 12.5205350856606 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LIVERPOOL (JOHN LENNON),FARO, 10791 , 10791 , 0 , 9014 , 9014 , 0 , 19.7137785666741 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LIVERPOOL (JOHN LENNON),LISBON, 4200 , 4200 , 0 , 2896 , 2896 , 0 , 45.0276243093923 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LIVERPOOL (JOHN LENNON),OPORTO (PORTUGAL), 1382 , 1382 , 0 , 304 , 304 , 0 , 354.605263157895 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LUTON,FARO, 10666 , 10666 , 0 , 6317 , 6317 , 0 , 68.8459711888555 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LUTON,LISBON, 10994 , 10994 , 0 , 9928 , 9928 , 0 , 10.737308622079 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),LUTON,OPORTO (PORTUGAL), 3891 , 3891 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),MANCHESTER,FARO, 26153 , 25966 , 187 , 17107 , 16918 , 189 , 52.8789384462501 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),MANCHESTER,LISBON, 14815 , 14815 , 0 , 14149 , 14149 , 0 , 4.70704643437699 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),MANCHESTER,OPORTO (PORTUGAL), 4698 , 4698 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),NEWCASTLE,FARO, 4236 , 4236 , 0 , 4711 , 4711 , 0 ,-10.0827849713437 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),PRESTWICK,FARO, 3096 , 3096 , 0 , 511 , 511 , 0 , 505.87084148728 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),SOUTHAMPTON,FARO, 605 , 605 , 0 , 128 , 128 , 0 , 372.65625 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),SOUTHEND,FARO, 4887 , 4887 , 0 , 4364 , 4364 , 0 , 11.9844179651696 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),STANSTED,AZORES PONTA DELGADA, 1170 , 1170 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),STANSTED,FARO, 13999 , 13730 , 269 , 7221 , 7032 , 189 , 93.8651156349536 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),STANSTED,LISBON, 31777 , 31777 , 0 , 32566 , 32566 , 0 ,-2.42277221642204 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),STANSTED,OPORTO (PORTUGAL), 24571 , 24571 , 0 , 22286 , 22286 , 0 , 10.2530736785426 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),BIRMINGHAM,FUNCHAL, 3838 , 2367 , 1471 , 4648 , 2947 , 1701 ,-17.4268502581756 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),BRISTOL,FUNCHAL, 3987 , 3987 , 0 , 4062 , 4062 , 0 ,-1.84638109305761 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),EAST MIDLANDS INTERNATIONAL,FUNCHAL, 2838 , 1417 , 1421 , 3350 , 1619 , 1731 ,-15.2835820895522 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),EDINBURGH,FUNCHAL, 3170 , 3170 , 0 , 2350 , 2350 , 0 , 34.8936170212766 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),GATWICK,FUNCHAL, 25038 , 21479 , 3559 , 17133 , 15032 , 2101 , 46.1390299422168 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),GLASGOW,FUNCHAL, 3020 , 1425 , 1595 , 3445 , 1629 , 1816 ,-12.3367198838897 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),HEATHROW,FUNCHAL, 0 , 0 , 0 , 3145 , 3145 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),JERSEY,FUNCHAL, 278 , 278 , 0 , 754 , 0 , 754 ,-63.1299734748011 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),LEEDS BRADFORD,FUNCHAL, 1421 , 1421 , 0 , 1746 , 1746 , 0 ,-18.6139747995418 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),LUTON,FUNCHAL, 1192 , 0 , 1192 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),MANCHESTER,FUNCHAL, 7180 , 3889 , 3291 , 6351 , 4556 , 1795 , 13.053062509841 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),NEWCASTLE,FUNCHAL, 148 , 148 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,CARIBBEAN AREA,PUERTO RICO,GATWICK,SAN JUAN (PUERTO RICO), 4714 , 4714 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,MIDDLE EAST,QATAR,BIRMINGHAM,DOHA HAMAD, 682 , 682 , 0 , 208 , 208 , 0 , 227.884615384615 
05-May-2016 09:32,201603,MIDDLE EAST,QATAR,EDINBURGH,DOHA HAMAD, 10712 , 10712 , 0 , 7453 , 7453 , 0 , 43.7273581108279 
05-May-2016 09:32,201603,MIDDLE EAST,QATAR,HEATHROW,DOHA HAMAD, 100612 , 100612 , 0 , 82863 , 82863 , 0 , 21.4196927458576 
05-May-2016 09:32,201603,MIDDLE EAST,QATAR,MANCHESTER,DOHA HAMAD, 28072 , 28072 , 0 , 25092 , 25092 , 0 , 11.8762952335406 
05-May-2016 09:32,201603,FAR EAST,REPUBLIC OF KOREA,HEATHROW,SEOUL (INCHEON), 32566 , 32566 , 0 , 36368 , 36368 , 0 ,-10.4542454905411 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,LUTON,CHISINAU (KISHINEV), 4454 , 4454 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,STANSTED,CHISINAU (KISHINEV), 2669 , 2669 , 0 , 1606 , 1606 , 0 , 66.1892901618929 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,MANCHESTER,TIVAT, 307 , 307 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,STANSTED,PODGORICA, 3147 , 3147 , 0 , 3060 , 3060 , 0 , 2.84313725490196 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,HEATHROW,BELGRADE, 6429 , 6429 , 0 , 5325 , 5325 , 0 , 20.7323943661972 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,LUTON,BELGRADE, 3378 , 3378 , 0 , 2743 , 2743 , 0 , 23.1498359460445 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,MANCHESTER,TIVAT, 87 , 87 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,SOUTHERN AFRICA,REPUBLIC OF SOUTH AFRICA,GLASGOW,JOHANNESBURG, 5 , 0 , 5 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,SOUTHERN AFRICA,REPUBLIC OF SOUTH AFRICA,HEATHROW,CAPE TOWN, 36938 , 36938 , 0 , 55813 , 55813 , 0 ,-33.8182860623869 
05-May-2016 09:32,201603,SOUTHERN AFRICA,REPUBLIC OF SOUTH AFRICA,HEATHROW,JOHANNESBURG, 84213 , 84213 , 0 , 79618 , 79618 , 0 , 5.77130799567937 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,BIRMINGHAM,BUCHAREST (OTOPENI), 347 , 347 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,DONCASTER SHEFFIELD,BUCHAREST (OTOPENI), 3074 , 3074 , 0 , 2730 , 2730 , 0 , 12.6007326007326 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,GATWICK,BUCHAREST (OTOPENI), 0 , 0 , 0 , 4489 , 4489 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,GLASGOW,BUCHAREST (OTOPENI), 4873 , 4873 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,HEATHROW,BUCHAREST (OTOPENI), 20297 , 20297 , 0 , 18161 , 18161 , 0 , 11.7614668795771 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LIVERPOOL (JOHN LENNON),BACAU, 230 , 230 , 0 , 155 , 155 , 0 , 48.3870967741936 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LIVERPOOL (JOHN LENNON),BUCHAREST (OTOPENI), 4173 , 4173 , 0 , 3021 , 3021 , 0 , 38.1330685203575 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,BACAU, 5310 , 5310 , 0 , 5022 , 5022 , 0 , 5.73476702508961 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,BUCHAREST (OTOPENI), 38030 , 38030 , 0 , 31242 , 31242 , 0 , 21.7271621535113 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,CLUJ NAPOCA, 18548 , 18548 , 0 , 13216 , 13216 , 0 , 40.3450363196126 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,CONSTANTA, 2562 , 2562 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,CRAIOVA, 5738 , 5738 , 0 , 3820 , 3820 , 0 , 50.2094240837696 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,IASI, 7917 , 7917 , 0 , 1470 , 1470 , 0 , 438.571428571429 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,SIBIU, 4308 , 4308 , 0 , 2592 , 2592 , 0 , 66.2037037037037 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,TIMISOARA, 8668 , 8668 , 0 , 5498 , 5498 , 0 , 57.6573299381593 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,LUTON,TIRGU MURES, 6475 , 6475 , 0 , 5026 , 5026 , 0 , 28.8300835654596 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ROMANIA,STANSTED,BUCHAREST (OTOPENI), 22326 , 22326 , 0 , 20839 , 20839 , 0 , 7.1356591007246 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,BIGGIN HILL,MOSCOW (SHEREMETYEVO), 0 , 0 , 0 , 10 , 0 , 10 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,GATWICK,MOSCOW (DOMODEDOVO), 5325 , 5325 , 0 , 13427 , 13427 , 0 ,-60.3411037461831 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,HEATHROW,MOSCOW (DOMODEDOVO), 18427 , 18427 , 0 , 17529 , 17529 , 0 , 5.12293912944264 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,HEATHROW,MOSCOW (SHEREMETYEVO), 22647 , 22647 , 0 , 19998 , 19998 , 0 , 13.2463246324632 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,HEATHROW,MOSCOW (VNUKOVO), 14 , 14 , 0 , 8970 , 8970 , 0 ,-99.8439241917503 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,HEATHROW,ST PETERSBURG, 6377 , 6377 , 0 , 5102 , 5102 , 0 , 24.9901999215994 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,LUTON,MOSCOW (VNUKOVO), 7 , 0 , 7 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE -OTHER,RUSSIA,MANCHESTER,MOSCOW (DOMODEDOVO), 0 , 0 , 0 , 2225 , 2225 , 0 , 0 
05-May-2016 09:32,201603,CARIBBEAN AREA,SAINT KITTS AND NEVIS,GATWICK,ST KITTS, 4530 , 4530 , 0 , 4232 , 4232 , 0 , 7.04158790170132 
05-May-2016 09:32,201603,MIDDLE EAST,SAUDI ARABIA,HEATHROW,JEDDAH, 22235 , 22235 , 0 , 18740 , 18740 , 0 , 18.649946638207 
05-May-2016 09:32,201603,MIDDLE EAST,SAUDI ARABIA,HEATHROW,RIYADH, 21825 , 21825 , 0 , 20466 , 20466 , 0 , 6.64028144239226 
05-May-2016 09:32,201603,MIDDLE EAST,SAUDI ARABIA,LUTON,DHAHRAN, 4 , 0 , 4 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,MIDDLE EAST,SAUDI ARABIA,LUTON,RIYADH, 5 , 0 , 5 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,MIDDLE EAST,SAUDI ARABIA,MANCHESTER,JEDDAH, 8246 , 8246 , 0 , 7065 , 7065 , 0 , 16.7162066525124 
05-May-2016 09:32,201603,FAR EAST,SINGAPORE,HEATHROW,SINGAPORE, 96017 , 96017 , 0 , 91265 , 91265 , 0 , 5.20681531802991 
05-May-2016 09:32,201603,FAR EAST,SINGAPORE,MANCHESTER,SINGAPORE, 9605 , 9605 , 0 , 8288 , 8288 , 0 , 15.890444015444 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,BIRMINGHAM,BRATISLAVA, 4691 , 4691 , 0 , 4492 , 4492 , 0 , 4.43009795191452 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,BRISTOL,KOSICE, 1763 , 1763 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,DONCASTER SHEFFIELD,KOSICE, 2996 , 2996 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,EDINBURGH,BRATISLAVA, 1357 , 1357 , 0 , 352 , 352 , 0 , 285.511363636364 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,LIVERPOOL (JOHN LENNON),BRATISLAVA, 4009 , 4009 , 0 , 4539 , 4539 , 0 ,-11.6765807446574 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,LUTON,BRATISLAVA, 5103 , 5103 , 0 , 5523 , 5523 , 0 ,-7.60456273764259 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,SLOVAK REPUBLIC,LUTON,KOSICE, 10661 , 10661 , 0 , 9542 , 9542 , 0 , 11.727101236638 
